# LAMMPS data file written by OVITO Basic 3.7.5
108 atoms
2 atom types
0.0 13.4422702789 xlo xhi
0.0 13.4422702789 ylo yhi
0.0 13.4422702789 zlo zhi

Masses

1 6.941  # Li
2 35.453  # Cl

Atoms  # charge

56 2 0.0 10.9944295883 0.3754099905 1.215370059
57 2 0.0 3.8090701103 7.32351017 9.6093196869
58 2 0.0 9.0043001175 11.2442798615 9.0360803604
59 2 0.0 7.4952597618 9.8974399567 5.4809498787
60 2 0.0 9.2760095596 6.6571698189 1.7562400103
61 2 0.0 5.3640999794 6.8553600311 6.279900074
62 2 0.0 9.194149971 6.9484300613 4.9613699913
63 2 0.0 12.1346797943 8.6377897263 8.2635002136
64 2 0.0 2.9514501095 5.1621899605 2.5235099792
65 2 0.0 10.2737903595 3.9394700527 12.774889946
66 2 0.0 2.8870699406 0.0109700002 5.4340901375
67 2 0.0 0.62154001 11.0024595261 7.4347200394
68 2 0.0 5.5447697639 8.0338096619 2.7807300091
69 2 0.0 12.3141298294 13.0624198914 10.457280159
70 2 0.0 12.5381402969 5.3636698723 3.2230401039
71 2 0.0 10.4005002975 5.9454498291 9.3086996078
72 2 0.0 10.201210022 8.7236099243 11.4127101898
73 2 0.0 13.259469986 6.453909874 10.9563598633
74 2 0.0 8.1718301773 12.1744699478 12.1814498901
75 2 0.0 0.5805100203 3.104279995 9.4375896454
76 2 0.0 3.6626300812 10.1187896729 5.853579998
77 2 0.0 6.1315398216 4.9408102036 1.2997499704
78 2 0.0 12.3802204132 4.9486699104 6.8224601746
79 2 0.0 7.1384701729 8.2058696747 12.0157299042
80 2 0.0 7.4675598145 1.0428999662 0.6944800019
81 2 0.0 3.3096699715 7.8237099648 13.2692604065
82 2 0.0 12.8076000214 7.4470300674 0.5665000081
83 2 0.0 12.023349762 10.5880699158 0.07553
84 2 0.0 2.8763101101 1.7595299482 1.6096099615
85 2 0.0 8.4582004547 10.7019300461 2.0168099403
86 2 0.0 1.2158600092 12.2027196884 0.7137299776
87 2 0.0 2.0473001003 3.4641799927 5.9986100197
88 2 0.0 8.7653398514 1.7625000477 9.800740242
89 2 0.0 3.1296200752 4.3839402199 11.8871898651
90 2 0.0 11.9983997345 9.0816898346 4.708990097
91 2 0.0 1.9374899864 7.1536297798 5.4408898354
92 2 0.0 10.5440301895 12.3996696472 4.7514400482
93 2 0.0 5.4765100479 10.8059101105 10.1413297653
94 2 0.0 0.1103399992 3.2618000507 0.567719996
95 2 0.0 13.1327695847 1.54666996 3.8767399788
96 2 0.0 5.9683299065 1.7800699472 10.9076299667
97 2 0.0 2.8244400024 0.3298400044 9.2785396576
98 2 0.0 7.5652899742 7.8846597672 8.4207296371
99 2 0.0 1.2088799477 10.1593103409 11.3026199341
100 2 0.0 6.7755198479 13.0152797699 7.079870224
101 2 0.0 5.3531699181 3.5733799934 7.882589817
102 2 0.0 12.1320495605 0.852339983 7.2376098633
103 2 0.0 5.4894099236 12.0708904266 2.9287700653
104 2 0.0 9.4865398407 2.6620399952 3.3274400234
105 2 0.0 9.3064403534 3.4913198948 6.6352701187
106 2 0.0 5.8468399048 2.629529953 3.9059700966
107 2 0.0 7.0047798157 5.3034000397 10.0816297531
108 2 0.0 4.4860801697 11.4718704224 13.3586997986
